EJER;CCAA;PROV;SEXO;NACIONALIDAD;MODELO;M100_1;M100_2;M100_3;M100_4;M100_5;M100_6;M100_7;M100_8;M100_9;M100_10;M100_11;M100_12;M100_13;M100_14;M100_15;M100_16;M100_17;M100_18;M100_19;M100_20;M100_21;M100_22;M100_23;M100_24;M100_25;M100_26;M100_27;M100_28;M100_29;M100_30;M100_31;M100_32;M100_33;M100_34;M100_35
2010;12;15;1;0;100;6434882533,340000;5322658183,720000;227236858,170000;5125600,820000;31342348,360000;102243945,030000;292091890,360000;76294612,310000;20865128,480000;16068981,590000;108110725,430000;5942595692,070000;336940165,530000;6279535857,600000;5550131816,050000;334000010,540000;5880433503,450000;2067294016,050000;1647874166,010000;237080414,120000;13904023,900000;168435412,020000;571560610,910000;571560610,910000;1143121221,820000;54956131,510000;137427,270000;1903676,950000;3837052,590000;1071079510,350000;-75758084,600000;-76055749,150000;4503146,990000;387926;299054
2010;12;15;1;1;100;73794272,640000;56247967,920000;530653,550000;35912,180000;72350,150000;304338,320000;3592056,740000;2336414,820000;26870,870000;217221,080000;392767,130000;63433891,980000;935286,380000;64369178,360000;59065761,540000;891729,050000;59891882,900000;33046856,000000;25445022,000000;6988224,000000;105437,000000;508173,000000;4986749,320000;4986749,320000;9973498,640000;643847,650000;1397,170000;10991,850000;70067,600000;8983645,180000;-1313110,340000;-1328933,220000;171022,880000;6127;4893
2010;12;15;2;0;100;3730656816,650000;2890600123,440000;179998881,240000;4653217,360000;24539934,920000;109687151,110000;132815183,480000;53947824,700000;14354372,540000;16464476,200000;91509457,870000;3298382671,010000;273726264,770000;3572108935,780000;3202336075,020000;272394790,450000;3473207912,370000;1526527366,920000;1259279855,000000;162955787,620000;7634268,300000;96657456,000000;299067041,530000;299067041,530000;598134083,060000;40235704,300000;47410,020000;1492181,370000;2576484,280000;544090662,460000;-28686063,610000;-30809218,310000;30198746,080000;244364;231550
2010;12;15;2;1;100;33981749,190000;23874368,760000;457276,850000;27576,210000;50506,550000;193080,560000;1494362,750000;1478732,490000;11053,390000;290703,230000;253481,220000;27783534,750000;682660,120000;28466194,870000;26363115,800000;669600,340000;27028993,500000;18968805,000000;14866440,000000;3863964,000000;46206,000000;192195,000000;1976467,630000;1976467,630000;3952935,260000;365947,210000;0,000000;9563,140000;35276,150000;3426338,440000;-632102,590000;-700351,170000;541948,580000;3145;2868
2010;12;27;1;0;100;1500761110,780000;1194461091,180000;62896274,150000;1774924,820000;7951311,270000;24880462,650000;86858947,970000;23779474,540000;20857771,030000;8470041,480000;25244497,160000;1391092813,350000;88223285,040000;1479316098,390000;1290312757,370000;87102884,050000;1376154181,230000;607303527,530000;497085787,410000;57498076,460000;6960541,200000;45759122,460000;118549315,340000;118549315,340000;237098630,680000;11402743,370000;31784,760000;293276,910000;736413,150000;221602854,510000;-21029683,990000;-21071464,600000;1102974,990000;112887;89087
2010;12;27;1;1;100;22279481,770000;15897689,820000;203070,820000;541,690000;20173,910000;56226,290000;692410,320000;606667,970000;10617,340000;104706,600000;113735,380000;17474411,320000;316964,870000;17791376,190000;15720182,950000;308350,240000;16022609,800000;12190113,000000;9300513,000000;2760477,000000;7038,000000;122085,000000;918798,760000;918798,760000;1837597,520000;147065,230000;0,000000;1157,340000;19638,150000;1553097,510000;-477259,160000;-478700,530000;46241,370000;2292;1795
2010;12;27;2;0;100;991539398,580000;743686604,370000;46890107,070000;1145131,990000;6190664,510000;24610040,820000;40978396,070000;15757627,080000;12511667,840000;8056734,770000;25717205,500000;868253837,460000;72701836,520000;940955673,980000;838915901,420000;72069072,780000;910600343,780000;467469278,610000;392543241,110000;41042416,000000;3502892,500000;30380729,000000;72592562,190000;72592562,190000;145185124,380000;8632433,510000;7794,190000;261986,150000;529079,390000;133095791,930000;-7051551,490000;-7447344,300000;6639202,810000;75819;70485
2010;12;27;2;1;100;7864556,900000;4582007,870000;70448,680000;0,000000;6314,620000;50598,620000;168946,100000;343608,800000;3504,130000;174648,110000;11307,910000;5382210,280000;83298,840000;5465509,120000;5038482,250000;80353,660000;5099414,780000;5939970,000000;4658595,000000;1234659,000000;5916,000000;40800,000000;216810,920000;216810,920000;433621,840000;48601,890000;0,000000;1267,380000;5404,890000;340343,640000;-115409,970000;-139937,640000;164927,670000;956;901
2010;12;32;1;0;100;1322076956,990000;1051243669,890000;60764534,240000;842998,930000;11467459,580000;27366262,780000;69436996,400000;19756616,980000;5021152,900000;4419555,040000;22413195,680000;1202663329,260000;83655156,910000;1286318486,170000;1115165706,100000;82327639,860000;1196461197,820000;522487082,880000;426450190,000000;51248151,880000;3176161,000000;41612580,000000;104106105,190000;104106105,190000;208212210,380000;10236905,350000;44965,090000;399013,880000;747575,550000;194273449,340000;-16009315,150000;-16047869,630000;980574,480000;96589;75864
2010;12;32;1;1;100;20411266,090000;15212537,490000;237251,660000;1333,410000;27849,630000;128620,090000;726635,270000;696061,520000;16582,750000;98702,180000;45419,490000;17083269,570000;282477,560000;17365747,130000;15423962,460000;269086,770000;15673298,990000;10654677,000000;7961661,000000;2291940,000000;15708,000000;385368,000000;1040411,720000;1040411,720000;2080823,440000;149764,690000;12,430000;1915,190000;19262,390000;1841296,550000;-417131,250000;-418931,250000;35300,000000;2028;1527
2010;12;32;2;0;100;892134277,390000;670684145,660000;49206103,780000;709904,840000;9110203,120000;27992723,900000;36176281,370000;13674817,570000;3239265,830000;4698819,890000;17658725,310000;775613602,320000;67308114,930000;842921717,250000;748961703,900000;66694313,390000;815162260,720000;412829561,380000;345872555,000000;38155274,840000;2271846,000000;26529885,540000;65865079,230000;65865079,230000;131730158,460000;7845621,020000;37501,590000;363140,910000;547510,290000;120738357,780000;-6839336,940000;-7113494,350000;5993157,410000;66577;62107
2010;12;32;2;1;100;8874973,840000;5649622,430000;237737,550000;3281,780000;24092,130000;151815,790000;107032,290000;280778,980000;12794,600000;119211,630000;20492,970000;6431659,870000;260393,130000;6692053,000000;6006339,920000;250409,100000;6246517,050000;6191727,000000;4735197,000000;1272450,000000;19992,000000;164088,000000;349471,280000;349471,280000;698942,560000;77520,980000;0,000000;1467,290000;5417,610000;576276,770000;-153902,600000;-165985,750000;142583,150000;1012;912
2010;12;36;1;0;100;4769176323,900000;3905071479,400000;150844141,380000;3004661,000000;20959611,940000;85727430,180000;193408227,250000;63420058,360000;11165429,400000;10052240,140000;73885315,420000;4336533412,200000;226032297,780000;4562565709,980000;4039948943,580000;223954142,930000;4260678444,380000;1595839196,790000;1247991385,810000;211885602,660000;10659377,860000;125302830,460000;394944777,470000;394944777,470000;789889554,940000;42042779,790000;92356,100000;1338476,910000;3187236,480000;734250912,320000;-71824351,940000;-72116376,480000;3998744,540000;296834;229147
2010;12;36;1;1;100;70445836,180000;53583479,310000;937602,590000;29239,240000;67653,680000;461813,560000;2613840,120000;1779257,510000;22107,500000;191206,480000;331116,160000;59085267,060000;1134184,190000;60219451,250000;54416021,420000;1120222,630000;55441214,170000;31980588,000000;24334038,000000;7031880,000000;68238,000000;546432,000000;4322953,130000;4322953,130000;8645906,260000;646934,550000;70,000000;11517,540000;60727,030000;7700232,500000;-1567177,820000;-1578244,660000;128066,840000;5983;4685
2010;12;36;2;0;100;2700538059,640000;2066210680,440000;109023308,420000;2192435,180000;16187803,510000;89250545,240000;94803392,500000;48816181,480000;8312807,220000;10310137,280000;68507369,320000;2364789565,360000;178260229,360000;2543049794,720000;2287256388,260000;177154974,660000;2462828921,900000;1164117416,990000;941393867,000000;144074705,400000;6579956,290000;72068888,300000;202927017,460000;202927017,460000;405854034,920000;28995634,890000;28708,770000;1055207,270000;1967624,990000;366675962,010000;-26641817,800000;-28350987,600000;25549998,020000;185279;174487
2010;12;36;2;1;100;25915333,100000;17393732,060000;637796,110000;14450,560000;45811,040000;494377,590000;792293,110000;1343257,270000;42469,760000;264667,940000;297928,790000;20534142,020000;999694,740000;21533836,760000;19297983,390000;989727,120000;20264890,360000;16715436,000000;12789066,000000;3670164,000000;28866,000000;227340,000000;1326143,780000;1326143,780000;2652287,560000;288486,500000;0,000000;10018,160000;24329,800000;2231259,430000;-477276,210000;-538482,450000;460506,240000;2730;2460
2010;13;28;1;0;100;48996134294,920000;42712778265,130000;2254432260,320000;29050321,640000;311788207,600000;660850199,400000;2057585353,270000;541934936,590000;29346788,520000;58055428,770000;1535439706,100000;46688613568,020000;3667927185,900000;50356540753,920000;44384377334,760000;3653851529,540000;48023859014,290000;10718425935,640000;8698428577,480000;1423754931,170000;17368785,640000;578873641,350000;5734006246,910000;5637110050,660000;11371116297,570000;523391680,720000;3052074,720000;31941572,110000;26226040,270000;10704881354,790000;-357056681,930000;-358265887,830000;16475640,330000;1979994;1579215
2010;13;28;1;1;100;2283395488,010000;1866039721,680000;40848209,020000;345959,270000;2636812,180000;7301163,720000;89580490,870000;87277396,740000;75277,120000;3258241,040000;44675963,290000;2060166863,130000;82920524,070000;2143087387,200000;1934751878,310000;82668953,760000;2016722226,040000;782385771,820000;582142414,090000;192416439,230000;826901,000000;7000017,500000;216270998,110000;212670909,200000;428941907,310000;28594616,030000;33688,600000;700240,400000;3354033,350000;382420383,940000;-33757009,080000;-34098048,870000;4688791,590000;143656;112550
2010;13;28;2;0;100;28748329953,600000;23750786667,170000;1674039618,560000;22876527,460000;227256451,540000;707670574,770000;712507135,360000;134185590,330000;18726277,610000;51892717,010000;1028313110,950000;25812388340,240000;2714153438,780000;28526541779,020000;25094216518,550000;2708671001,710000;27795526845,790000;8432141543,030000;6973067948,990000;1088082510,990000;16740947,040000;354250136,010000;2793399758,710000;2735778026,960000;5529177785,670000;416646289,250000;1073795,650000;23067825,850000;23055698,040000;5008959560,920000;-243654421,420000;-253390967,080000;207306066,690000;1334234;1293705
2010;13;28;2;1;100;1109301635,930000;847701454,160000;22673015,770000;390145,980000;1686692,330000;6943175,560000;28458324,030000;40187744,250000;7325,600000;3220363,910000;18279579,430000;930955399,250000;40977221,270000;971932620,520000;891032394,500000;40825553,970000;931621063,080000;472428651,520000;365111392,360000;102458572,560000;781605,600000;4077081,000000;78007097,030000;76244234,340000;154251331,370000;17520812,670000;16197,740000;368718,890000;2268592,940000;129740325,620000;-18119158,830000;-19921065,430000;17751623,360000;76679;70637
2010;14;30;1;0;100;6407206561,000000;5230894001,520000;267634563,210000;5615211,070000;57810832,020000;102237158,570000;326524390,650000;117833768,440000;55065384,210000;9133558,110000;126026025,000000;5973045955,260000;392594093,110000;6365640048,370000;5523290051,180000;388249757,950000;5906874760,630000;2340464662,830000;1675800605,000000;406079492,910000;8358975,740000;250225589,180000;540266258,120000;540266258,120000;1080532516,240000;79235888,590000;878138,900000;2189952,820000;3012163,590000;983503642,740000;-115140811,260000;-115696310,550000;8124708,340000;414839;307684
2010;14;30;1;1;100;394069871,560000;268211036,920000;2742528,000000;218214,480000;413512,470000;643222,820000;7156904,860000;8893953,220000;172516,960000;404812,630000;3245262,090000;286820062,380000;6061004,300000;292881066,680000;251951142,790000;5882054,570000;257769820,780000;246672394,000000;176237793,000000;68201637,000000;128656,000000;2104308,000000;13951646,120000;13951646,120000;27903292,240000;3582996,470000;11289,600000;22863,030000;60031,610000;22276213,810000;-6912658,760000;-7002102,790000;1282544,030000;44242;33903
2010;14;30;2;0;100;3491981589,050000;2695582911,670000;178403098,710000;2713090,390000;38330637,140000;96690255,570000;116829889,350000;57056408,000000;22927188,680000;9177669,310000;96867086,520000;3078344688,990000;275696481,390000;3354041170,380000;2978025901,970000;273785440,360000;3249450755,240000;1508078589,600000;1152056396,000000;218561510,670000;5047498,330000;132413184,600000;272197199,670000;272197199,670000;544394399,340000;46943299,050000;306485,450000;1472967,420000;1985450,310000;485903346,270000;-39737437,290000;-42310016,220000;37622050,770000;228629;214226
2010;14;30;2;1;100;144912411,290000;92783051,310000;1781196,000000;62489,160000;209296,620000;506837,300000;2454689,920000;4592066,220000;58564,130000;405517,530000;1901294,540000;101593138,710000;3638850,530000;105231989,240000;94089647,730000;3570854,350000;97588866,430000;98965536,840000;73955508,000000;24102030,840000;61710,000000;846288,000000;4809905,870000;4809905,870000;9619811,740000;1493812,660000;678,930000;15807,270000;32875,320000;7455403,470000;-2294560,910000;-2555096,440000;2891285,530000;15674;14226
2010;17;26;1;0;100;1831492561,550000;1514141236,920000;102518045,340000;1525569,650000;13292339,890000;31200827,950000;85844029,730000;34800086,470000;32767324,850000;7264710,600000;55308245,180000;1767402393,560000;155814028,880000;1923216422,440000;1653218381,850000;154656273,370000;1806754029,610000;604162896,440000;491614143,000000;70210461,040000;1207493,000000;41130799,400000;174138800,750000;170410925,350000;344549726,100000;25200200,370000;284123,980000;699011,110000;1285395,970000;313570401,010000;-26886525,580000;-26962763,560000;1154501,660000;111516;88101
2010;17;26;1;1;100;95622453,610000;69711619,450000;221795,910000;8070,060000;45115,050000;129966,260000;1320919,380000;2657517,890000;143051,770000;500157,500000;160014,940000;75229575,110000;395577,990000;75625153,100000;66310740,570000;378311,690000;66665114,030000;53370981,000000;36144618,000000;16711017,000000;45747,000000;469599,000000;3821272,970000;3711580,550000;7532853,520000;1356401,220000;0,000000;11021,880000;70925,670000;5913289,430000;-2661807,020000;-2662034,170000;327427,150000;9716;7010
2010;17;26;2;0;100;1060586759,160000;824611295,000000;75106652,660000;1222650,240000;9273562,130000;32106457,760000;33201098,570000;15456771,050000;9325536,340000;5914710,470000;42124078,010000;958876447,640000;116700570,160000;1075577017,800000;929323131,100000;116201340,150000;1045068466,740000;433686243,300000;363168383,380000;47841261,920000;770809,500000;21905788,500000;89599349,450000;87570988,240000;177170337,690000;17027424,360000;134819,210000;557391,950000;869453,490000;156330184,360000;-13063830,000000;-13525309,800000;8718279,800000;69090;66185
2010;17;26;2;1;100;33812781,000000;22468464,700000;192277,040000;3927,970000;20346,560000;55743,200000;334554,030000;1003526,250000;38363,470000;387994,120000;45358,640000;24814777,810000;244497,350000;25059275,160000;23268060,100000;238229,090000;23505208,530000;21305421,000000;16027566,000000;5061342,000000;35853,000000;180660,000000;1144229,760000;1110370,490000;2254600,250000;527258,210000;0,000000;3291,920000;26343,030000;1572831,090000;-704943,900000;-761201,030000;731057,130000;3414;3110
