,EJER,CCAA,PROV,SEXO,NACIONALIDAD,MODELO,M100_1,M100_2,M100_3,M100_4,M100_5,M100_6,M100_7,M100_8,M100_9,M100_10,M100_11,M100_12,M100_13,BIT,M100_15,M100_16,M100_17,M100_18,M100_19,M100_20,M100_21,M100_22,M100_23,M100_24,M100_25,M100_26,M100_27,Deduccion_donativos,M100_29,M100_30,M100_31,M100_32,M100_33,num_declarantes,M100_35
47,2022,"Murcia, Región de",Murcia,Hombre,Extranjero,100,797072362.24,490057272.1,4960953.89,175917.29,1829620.48,2824755.25,33144355.85,8646876.04,1971270.2,1875381.91,7369419.33,542733211.92,12125799.87,554859011.79,502380825.64,12000463.21,513129666.91,454637200.0,315562850.0,128708600.0,209250.0,10156500.0,29816002.85,28966411.28,58782414.13,883081.57,29291.42,136658.62,565587.4,55956442.19,-136604.19,-4529263.32,9791526.92,67942,55600
48,2022,Castilla y León,León,Mujer,Nacional,100,2092570549.64,1604962390.13,48112843.26,387972.3,27324442.97,36103370.3,85472109.56,14055594.07,9956048.31,5325327.18,66035987.78,1805818399.31,109860048.3,1915678447.61,1777373740.3,109688285.17,1885046561.21,815909250.0,655627300.0,86420600.0,950100.0,72911250.0,169807374.88,164634208.12,334441583.0,7395251.89,28152.4,2901409.2,2629499.51,321694580.11,14523900.59,5586532.33,12390683.11,110626,107281
49,2022,Castilla y León,León,Mujer,Extranjero,100,34128546.54,18856840.54,61524.91,13964.13,97105.55,149005.08,1730861.4,787360.23,63362.06,624305.14,291175.45,22735219.66,346618.67,23081838.33,21857438.05,339921.91,22063811.38,22981750.0,17001000.0,5151000.0,30250.0,799500.0,1474189.76,1427703.37,2901893.13,45050.98,0.0,15188.96,74312.2,2756131.56,-232749.87,-621533.63,519620.27,3192,3028
50,2022,Castilla y León,León,Hombre,Nacional,100,3135557061.65,2637694845.24,78434106.64,781072.53,33098176.23,34112691.7,187810098.93,18404727.42,27006636.95,5239126.14,82297537.49,2983376773.1,152769191.02,3136145964.12,2870059608.9,152459489.15,3018139367.26,1005045483.33,807188900.0,92694700.0,1152883.33,104009000.0,293570890.17,284333057.57,577903947.74,11387190.95,78999.7,3016511.99,3941479.18,559586588.66,5550244.9,-2849375.56,9922794.26,155543,128950
51,2022,Castilla y León,León,Hombre,Extranjero,100,70072100.08,50758068.98,194631.43,6089.17,136647.03,184874.28,4071726.89,954531.23,25158.78,522215.3,647821.74,57214534.53,842593.21,58057127.74,53729789.38,836849.59,54405579.48,32526500.0,23436900.0,7508850.0,17750.0,1563000.0,4176148.3,4045468.98,8221617.28,124698.28,0.0,26165.12,181964.52,7828193.27,-927607.66,-1206559.77,502452.14,5161,4124
52,2022,Aragón,Huesca,Mujer,Nacional,100,994787557.88,774433745.3,23873002.79,866669.33,10802637.89,28846414.87,54842105.86,5445090.3,8408684.39,2696464.31,41501646.0,897190638.95,62911141.23,960101780.18,882736332.51,62828143.24,944747630.85,372302341.66,297614100.0,46861050.0,573691.66,27253500.0,85890915.93,86543354.75,172434270.68,3638883.03,33262.9,1658969.8,299591.86,166942300.34,13152056.35,8224768.92,7284996.2,50560,49245
53,2022,Aragón,Huesca,Mujer,Extranjero,100,57796231.04,32256546.88,198550.05,31615.88,100819.21,281597.34,2719062.73,556132.2,84891.82,294557.08,443101.15,36362040.91,656253.99,37018294.9,35417144.62,650673.13,36022745.9,32893875.0,25113450.0,7210200.0,51225.0,519000.0,2123659.6,2136063.93,4259723.53,107192.26,0.0,24954.32,9685.77,4114445.89,-424813.23,-1001708.18,802865.33,4615,4501
54,2022,Aragón,Huesca,Hombre,Nacional,100,1449019949.23,1217857764.27,41775517.52,1836566.42,13263123.99,32738534.89,136814168.99,6328371.12,33675438.9,4391078.65,67417971.7,1468400395.08,104518963.96,1572919359.04,1423387702.35,104350011.4,1525805508.87,467289041.23,374848000.0,53600000.0,933541.63,37907499.6,152247330.68,154041643.49,306288974.17,5511534.27,178430.23,1745433.96,490600.92,298303784.19,27017430.37,23434004.5,5105091.86,69710,60531
55,2022,Aragón,Huesca,Hombre,Extranjero,100,129603251.07,93914592.63,225014.31,36089.48,127370.69,259953.3,6422934.8,865892.59,38451.12,440643.37,224897.73,102122661.62,457269.63,102579931.25,97823143.17,454509.7,98139541.07,57584500.0,40627850.0,15817150.0,61000.0,1078500.0,6575398.8,6620728.41,13196127.21,232151.96,2347.58,34780.72,28904.92,12867375.94,-1489520.92,-1857816.45,931748.1,8458,7281
56,2022,Resto,Resto,Mujer,Extranjero,100,20108064.94,11133507.48,207529.26,14134.0,86464.23,624823.59,1174811.87,914940.81,1573.51,332466.94,642396.77,14313929.07,848732.16,15162661.23,13433458.41,848169.35,14266368.97,22559175.0,12862250.0,7924000.0,20925.0,1752000.0,1099251.23,1099251.23,2198502.46,14080.14,771688.36,8393.12,0.0,1393642.39,-33146.2,-388887.35,776491.17,2515,2287
57,2022,Resto,Resto,Hombre,Extranjero,100,47766407.19,30315550.25,402870.51,9868.92,214008.01,636587.46,3521676.34,4014324.34,212.53,518644.13,2421726.64,39334246.24,2796456.43,42130702.67,35741578.75,2787301.2,38483689.39,41706500.0,22994450.0,15737900.0,25150.0,2949000.0,2510784.98,2510784.98,5021569.96,39230.96,1850474.56,11045.9,0.0,3099458.92,-62953.84,-613925.19,1693371.32,5327,4088
58,2022,Resto,Resto,Hombre,Nacional,100,1118888889.17,966465513.2,30661385.13,401545.39,11623716.98,22237552.6,63445981.06,14190586.31,145426.41,2678836.54,30039117.68,1085454077.5,58570682.84,1144024760.34,1046920088.34,58491883.4,1104898293.32,342944808.33,224581450.0,73061900.0,429458.33,44872000.0,119066148.52,118938889.59,238005038.11,3724278.09,134517073.98,974831.62,0.0,98825656.53,-4960844.07,-10108882.31,10880899.9,47836,38209
59,2022,Resto,Resto,Mujer,Nacional,100,652627142.41,524111972.03,17791630.26,262225.33,8109105.55,17501008.01,23204865.06,7299387.54,158098.38,1714792.86,21531255.57,584595468.13,38332476.64,622927944.77,575263215.74,38305444.33,613383456.93,245208712.49,166044850.0,47618150.0,356962.49,31188750.0,61567801.56,61555769.46,123123571.02,2393472.54,70157888.6,798315.88,0.0,49817731.17,-2742036.19,-6708529.11,7324675.71,30070,28715
60,2022,Castilla - La Mancha,Toledo,Mujer,Extranjero,100,116936902.62,67668467.49,287743.82,21942.03,359475.97,511008.29,4742936.49,3546012.51,52267.07,538734.29,1208362.4,77846175.97,1473749.07,79319925.04,74998244.14,1464814.85,76018036.94,73271566.66,52610700.0,18701150.0,162716.66,1797000.0,4830905.84,4830905.84,9661811.68,253275.52,0.0,60880.22,420784.05,8994255.49,-1210391.06,-2534641.09,1985282.91,10019,9437
61,2022,Castilla - La Mancha,Toledo,Hombre,Nacional,100,4388343122.06,3600157450.45,89280759.22,1672020.87,51414317.29,53871196.19,280054937.81,29315253.38,34477757.41,7962891.28,134953821.86,4091011474.23,214695444.18,4305706918.41,3910502870.64,214261131.21,4118096591.64,1494406099.99,1149834150.0,221192100.0,1540849.99,121839000.0,386898786.11,386616045.75,773514831.86,23383965.36,222799.19,4234218.41,16249200.72,731289940.37,300084.99,-13163461.87,20496905.17,235446,189786
62,2022,Castilla - La Mancha,Toledo,Hombre,Extranjero,100,236858174.89,164975624.72,295032.51,12428.93,547128.62,556734.84,16503436.45,5755147.81,96995.94,855926.79,1265262.59,190018127.47,1547854.06,191565981.53,175815451.86,1538042.92,176442691.66,128287200.0,84791700.0,39992200.0,173300.0,3330000.0,11609638.0,11609638.0,23219276.0,516733.75,9038.32,109847.36,970620.96,21782873.57,-4319084.26,-5629949.03,2793324.67,19579,15188
63,2022,Castilla - La Mancha,Toledo,Mujer,Nacional,100,2661792754.44,1987374962.21,36662634.39,978718.29,33959610.02,46497167.26,106387255.48,13751168.58,12333362.58,6328549.52,90090980.43,2223394620.55,122488568.96,2345883189.51,2186027091.17,122323071.62,2305567502.06,1076164605.82,830013300.0,175715950.0,1449455.82,68985900.0,201002230.76,200949050.17,401951280.93,13664970.1,75666.26,3295490.78,9182678.35,377484819.0,6892677.2,-8352849.22,24173458.81,146350,141462
64,2022,Castilla y León,Zamora,Mujer,Extranjero,100,11798787.07,6503001.35,24643.99,0.0,24017.86,22908.15,325268.47,248604.86,48404.49,166573.21,6315.0,7350277.27,31555.63,7381832.9,7132536.43,31421.49,7134375.27,7621450.0,5702950.0,1663500.0,12000.0,243000.0,454464.77,441298.07,895762.84,15502.07,0.0,5366.94,16655.13,856657.54,-117898.39,-246229.69,171195.44,1047,1017
65,2022,Castilla y León,Zamora,Mujer,Nacional,100,671353013.35,498561178.87,11254345.06,258183.29,10297668.13,13237198.59,30028302.56,4980220.01,3757440.96,1848427.27,17985797.6,569392333.47,27911579.34,597303912.81,559827459.12,27848586.96,586966574.96,281614100.0,228251500.0,28926350.0,307250.0,24129000.0,50728778.13,49129155.57,99857933.7,2230922.46,31446.96,865376.7,767604.69,96101748.77,3221355.66,483613.54,3891544.3,38712,37195
66,2022,Castilla y León,Zamora,Hombre,Nacional,100,942898163.45,753681061.0,19322416.58,333729.02,14389568.32,15144803.25,77176359.76,8855990.67,16995037.02,2496267.6,24872904.83,908556258.85,41567185.53,950123444.38,865583260.91,41413699.07,904936466.18,375784997.5,304545400.0,32769600.0,405997.5,38064000.0,81697745.5,79190006.33,160887751.83,3524619.68,207664.19,885267.26,1167428.87,155268398.1,3399711.02,756694.69,3317360.15,58884,47921
67,2022,Castilla y León,Zamora,Hombre,Extranjero,100,18253364.71,12344477.42,18245.39,2133.78,25862.77,141201.28,1334018.48,274369.06,29871.76,127483.84,25081.36,14324133.08,43344.01,14367477.09,13503748.58,42542.23,13387395.33,9493500.0,6755050.0,2348450.0,6000.0,384000.0,914706.65,886321.56,1801028.21,23741.11,629.0,3800.86,47892.81,1717888.29,-159073.49,-254513.08,198739.57,1449,1197
68,2022,"Asturias, Principado de",Asturias,Mujer,Extranjero,100,75943717.08,44328552.69,1183234.15,15927.24,228806.3,789790.85,6319629.21,2641425.17,48095.8,1589754.06,1318379.6,56644276.38,2465569.47,59109845.85,54578929.23,2456376.17,56768010.3,51152400.0,38180500.0,11253300.0,83600.0,1635000.0,4428764.57,4520117.47,8948882.04,137774.66,7060.78,74617.52,512338.56,8111261.05,96367.74,-627566.63,998545.81,7170,6793
69,2022,"Asturias, Principado de",Asturias,Hombre,Nacional,100,7938046826.97,6857033437.68,165873861.56,3343128.98,58594010.74,94111556.11,434500383.75,47086193.23,10387466.88,24053456.94,214527321.72,7613076384.01,360074972.01,7973151356.02,7322723731.19,359013702.01,7673463969.07,2307315016.65,1815026400.0,206000600.0,3595266.65,282692750.0,783543320.96,794392071.25,1577935392.21,27124359.41,762912.17,8040545.02,17747168.24,1524047899.25,6213686.56,-16955669.61,26888702.88,357259,289147
70,2022,"Asturias, Principado de",Asturias,Hombre,Extranjero,100,136852657.13,101530447.62,3000341.64,56469.75,324604.83,854644.25,16166289.53,3029540.75,20715.62,1174636.43,19719978.44,124555422.5,22593202.73,147148625.23,118792456.92,22563255.58,140908237.05,62359300.0,46745750.0,13289550.0,74000.0,2250000.0,13325645.94,13575025.88,26900671.82,250885.18,5797.76,85161.52,1053697.42,25192313.29,4056569.45,3536813.86,770347.21,9895,8249
71,2022,"Asturias, Principado de",Asturias,Mujer,Nacional,100,4904610796.05,3868525371.3,109881593.55,2048461.87,49287911.17,105901848.78,215287007.08,34128464.53,5993606.48,22645635.23,193423226.58,4367190325.82,289591368.96,4656781694.78,4300012527.76,289129381.42,4583972819.28,1845252999.99,1456649700.0,193005650.0,2652399.99,192945250.0,426996928.87,432705802.96,859702731.83,17995890.95,66815.06,7696176.68,14873660.35,821351041.73,41602860.02,21272081.32,27364242.79,248587,239826
72,2022,,"Rioja, La",Mujer,Nacional,100,1555213528.86,1212810532.39,59166103.83,1006308.05,22350116.36,32732821.67,69176057.81,9695263.92,8532885.86,3294001.68,96482733.09,1376286339.48,149446690.72,1525733030.2,1354698720.03,149309076.01,1502973580.47,567787095.83,455549500.0,71828050.0,687045.83,39722500.0,140920275.5,139388564.92,280308840.42,7200056.02,31398.17,2570320.61,819515.83,270066005.87,21981770.57,16636336.02,9088597.19,77773,75752
73,2022,,"Rioja, La",Mujer,Extranjero,100,78643095.61,45873828.42,195405.77,3388.52,149195.8,201003.42,2937261.53,1468080.38,98942.61,417023.95,757102.54,51274920.86,962203.27,52237124.13,49466780.96,961447.65,50257933.62,46798900.0,34196400.0,11353700.0,102800.0,1146000.0,2856156.66,2777088.96,5633245.62,186150.98,5508.16,42762.08,72792.27,5318089.21,-741274.3,-1397239.24,1069102.59,6467,6133
74,2022,,"Rioja, La",Hombre,Nacional,100,2224687412.03,1885320466.99,89982102.43,1125882.16,26480329.44,31809398.96,154281654.13,13320761.47,28822893.21,4677539.59,141327345.24,2173277394.06,221084124.18,2394361518.24,2108349394.84,220724651.9,2326776546.53,671424904.14,538991000.0,77417000.0,679654.14,54337250.0,238157812.01,237572627.27,475730439.28,10075394.51,152691.89,2822125.17,1027900.51,461799461.0,37429250.25,32905954.41,6388331.24,101810,87885
75,2022,,"Rioja, La",Hombre,Extranjero,100,166413946.06,121636535.25,482881.58,2352.0,233045.6,303277.14,8393416.89,2064443.15,354898.65,417726.54,515899.54,133590372.56,966618.83,134556991.39,126096634.57,966027.17,126836928.22,76472975.0,52554600.0,21934300.0,110575.0,1873500.0,9443557.05,9395091.82,18838648.87,361990.72,5116.18,63207.56,119905.89,18296109.68,-1732145.7,-2374568.55,1418625.62,11650,9414
76,2022,Galicia,Lugo,Mujer,Extranjero,100,23040023.33,10834480.93,191457.39,27080.36,55792.6,181711.41,1391141.86,401559.61,36800.22,143189.99,395648.5,13293988.93,586288.12,13880277.05,12789256.2,584596.92,13295596.57,17729550.0,12871100.0,4330350.0,16600.0,511500.0,737923.15,697045.37,1434968.52,11383.18,0.0,11528.62,19069.52,1376162.02,-78992.17,-407251.81,437471.27,2403,2294
77,2022,Galicia,Lugo,Mujer,Nacional,100,1464289899.36,1094158526.04,19344107.05,1238797.15,17402845.64,29805385.4,67185171.81,8394086.09,12440085.78,3685461.72,48606976.83,1263534241.72,66227329.52,1329761571.24,1242771607.85,66089236.69,1306662202.13,602632612.49,482140300.0,60572150.0,2809662.49,57110500.0,115440380.9,110652488.8,226092869.7,3247268.51,49883.52,1575254.46,780357.44,220644582.24,12814267.0,4499209.18,10706545.46,82308,79075
78,2022,Galicia,Lugo,Hombre,Extranjero,100,47914418.94,32928712.53,121358.31,1613.62,48310.74,112195.77,3377549.4,424092.87,4694.82,91494.98,115927.28,37127878.83,229459.03,37357337.86,35382786.98,227363.68,35515353.65,24411300.0,17879600.0,5870750.0,27950.0,633000.0,2474100.22,2338040.97,4812141.19,26835.36,90.0,11814.78,64306.21,4666470.96,-571964.63,-834388.92,424288.72,3766,3187
79,2022,Galicia,Lugo,Hombre,Nacional,100,1845809446.32,1499725869.6,37635542.23,1516172.16,18763258.55,28237849.57,151000196.9,10256073.03,16445363.9,5383624.65,59111510.42,1771775424.44,92781751.61,1864557176.05,1715591511.29,92601449.12,1804222805.83,664021809.97,533733650.0,59481200.0,3868059.97,66938900.0,171861494.58,165145354.47,337006849.05,4069042.7,111168.85,1437995.37,1034276.55,330429028.23,15586882.59,8521034.46,7990019.18,99050,86540
80,2022,Castilla y León,Valladolid,Hombre,Extranjero,100,114266415.99,80286323.3,4580295.84,2328.0,169271.27,225536.37,8462478.05,1466888.22,42391.35,825737.69,2352678.83,92279974.31,6905019.08,99184993.39,87742842.92,6899218.27,94368288.27,51917350.0,37866050.0,12729000.0,53300.0,1269000.0,8333398.49,8042091.27,16375489.76,209065.37,14482.96,53403.16,342683.27,15722517.38,-325069.8,-741707.51,778956.88,8059,6771
81,2022,Castilla y León,Valladolid,Mujer,Nacional,100,2777812165.75,2189405587.76,68907569.54,605327.5,29772644.01,57313346.51,110700225.12,9266576.71,5459339.38,6557329.95,96508192.16,2430197039.79,157794150.31,2587991190.1,2394859608.62,157630827.19,2550328779.09,974353050.0,781283000.0,120670450.0,849600.0,71550000.0,243418705.68,236258578.61,479677284.29,12358014.91,115285.18,4971186.86,4003657.12,458812346.28,16628791.54,5452394.59,16731796.04,133426,130306
82,2022,Castilla y León,Valladolid,Mujer,Extranjero,100,63463584.76,36074301.63,1196769.39,800.0,155186.09,-429107.4,2773058.63,1174390.22,17683.35,628341.31,1321744.04,40719202.0,2505124.64,43224326.64,39730010.09,2498307.6,42112453.72,36429700.0,27675750.0,7806250.0,73200.0,874500.0,3121329.08,3034982.85,6156311.93,95333.67,797.76,92261.68,171193.32,5758715.64,-122913.97,-789811.05,922910.51,5125,4962
83,2022,Castilla y León,Valladolid,Hombre,Nacional,100,4274761103.2,3658588897.07,147083642.54,1097874.54,38250526.24,58534198.04,285643165.05,19816982.52,21301325.1,8472251.54,154973463.08,4126682848.31,289757632.05,4416440480.36,3967676000.72,289265469.98,4252612325.78,1243849604.99,999431600.0,137144400.0,955104.99,106318500.0,440968217.83,427677962.77,868646180.6,18621207.82,977236.01,5629687.82,5676264.93,837911510.99,23674376.71,14231709.32,12465897.03,195258,160231
84,2022,Galicia,Ourense,Hombre,Extranjero,100,42292333.25,29457478.84,104377.16,0.0,72361.99,123898.11,3260714.62,560462.1,34979.19,128743.2,457802.48,33658747.4,527441.81,34186189.21,32117956.89,526780.93,32490064.23,21143875.0,15903900.0,4004000.0,32975.0,1203000.0,2285099.27,2159291.36,4444390.63,40519.9,0.0,13372.46,53718.5,4321470.09,-418998.27,-610120.67,279172.29,3266,2790
85,2022,Galicia,Ourense,Mujer,Extranjero,100,24199253.69,12695020.1,90867.76,3720.0,68820.74,139997.47,1573370.97,567732.85,36992.33,206917.93,193564.65,15304716.52,285480.29,15590196.81,14807120.63,284223.9,14990872.88,17718125.0,13061350.0,3717200.0,30575.0,909000.0,870762.47,819518.58,1690281.05,24350.18,0.0,10602.4,20358.99,1617847.13,-57162.5,-361378.99,386984.77,2415,2303
86,2022,Galicia,Ourense,Mujer,Nacional,100,1373140183.78,1031854203.16,30054073.54,362297.45,22205401.47,31457235.34,55516363.8,6644461.21,2579057.86,3118538.15,46541012.13,1164663066.58,76484601.71,1241147668.29,1146614687.09,76387944.37,1221722226.77,575310291.66,456008750.0,55429350.0,1288691.66,62583500.0,106339596.32,101874201.34,208213797.66,3002847.33,24831.3,1752772.78,730037.24,202746507.66,18582362.23,11741243.81,9099565.54,76249,73487
87,2022,Galicia,Ourense,Hombre,Nacional,100,1647669036.09,1336079370.42,44855521.51,655976.34,22473708.39,27699569.29,105269414.24,8864132.74,4035851.07,4451120.66,53334298.43,1522600270.21,97132017.04,1619732287.25,1475587017.92,96999161.93,1570225557.66,607508658.33,482153550.0,51749350.0,1279758.33,72326000.0,144394828.4,138545132.13,282939960.53,3715065.3,52989.79,1438838.3,871985.74,276798179.33,22157100.82,16187874.87,6804642.42,87996,76769
88,2022,Aragón,Teruel,Mujer,Nacional,100,562723036.24,427126031.73,9434753.0,484756.29,8515582.23,11458154.05,28504945.61,4484621.74,4360786.03,2634974.42,15587349.32,492411415.46,23981429.38,516392844.84,483497005.52,23918939.59,506781272.57,216694350.0,178533300.0,26662150.0,173900.0,11325000.0,44496692.48,44816402.94,89313095.42,1807995.17,23535.56,770103.82,175842.82,86620003.39,4605231.13,1865245.39,3902414.24,30329,29353
89,2022,Aragón,Teruel,Mujer,Extranjero,100,22899525.47,12483567.77,26524.14,757.0,51694.81,119089.42,1212775.06,380256.16,62822.32,223330.5,177806.29,14539069.33,209901.72,14748971.05,14112328.28,206493.0,14248380.99,14010950.0,10595000.0,3090650.0,20800.0,304500.0,803984.51,807128.17,1611112.68,53701.46,203.5,11478.86,3565.14,1548861.34,-141782.38,-377992.93,339620.53,1982,1899
90,2022,Aragón,Teruel,Hombre,Nacional,100,864067331.46,716702176.83,17823454.52,828844.54,11040752.64,13234101.86,57810153.7,5219767.65,13641975.34,3017319.01,22668530.05,828928333.89,38206450.07,867134783.96,798734739.54,38112406.07,835541467.42,281157325.0,232222100.0,31847350.0,161875.0,16926000.0,79469488.9,80130991.94,159600480.84,2729367.12,26439.79,831744.62,283358.3,155809044.16,6672643.6,4781042.65,2619519.5,43760,37287
91,2022,Aragón,Teruel,Hombre,Extranjero,100,56850944.1,39950576.73,91524.62,13456.62,83818.45,118872.8,3316116.45,689018.59,118495.38,351313.07,330486.02,44654831.31,463104.54,45117935.85,41070792.32,460055.49,41403641.29,29666575.0,19515700.0,9563100.0,13275.0,574500.0,2539160.07,2559741.56,5098901.63,97784.42,4379.34,13222.98,9258.12,4976605.62,-830106.6,-1095550.9,729494.32,4555,3492
92,2022,Castilla y León,Soria,Mujer,Extranjero,100,17809350.87,10361624.67,178414.11,0.0,27161.47,55206.44,219040.37,239737.42,12904.04,183441.58,17165.1,11200876.78,198050.9,11398927.68,10856530.07,197979.44,11025333.31,10203158.33,7345300.0,2514650.0,25208.33,318000.0,637760.83,619153.12,1256913.95,33190.54,0.0,5391.52,44136.37,1182586.68,-173398.33,-358383.47,298552.62,1360,1318
93,2022,Castilla y León,Soria,Hombre,Extranjero,100,33255616.94,23534274.16,282667.14,0.0,53221.49,35869.65,1832708.96,323107.88,257831.83,261232.18,46068.57,26376233.31,327588.9,26703822.21,25192508.74,324125.46,25413841.84,15309200.0,11060200.0,3756750.0,12250.0,480000.0,1763314.48,1711616.56,3474931.04,51845.8,3592.9,11829.42,131062.81,3277073.25,-323662.47,-465930.16,292518.84,2315,1979
94,2022,Castilla y León,Soria,Hombre,Nacional,100,609646146.27,508607168.89,18182300.61,555734.32,8934883.05,11174798.92,47430174.46,3709005.69,6333972.51,3301170.27,17961855.0,595388326.78,34791382.12,630179708.9,578037130.14,34723051.81,611836251.17,207785968.75,165011500.0,20117200.0,130268.75,22527000.0,58849554.83,57075214.53,115924769.36,2474495.17,125011.83,712034.1,995504.17,111776641.36,2413470.1,972196.65,2055510.4,29844,26270
95,2022,Castilla y León,Soria,Mujer,Nacional,100,465295355.62,364011206.68,8597587.66,221005.41,7099418.14,9622251.52,17717583.44,2599142.17,837852.19,1964040.48,16051324.33,406119415.55,23794794.67,429914210.22,400514418.19,23754681.38,423846328.51,171242325.0,136271050.0,18661400.0,139875.0,16170000.0,38440118.64,37270187.98,75710306.62,1840507.39,6636.19,713785.5,707100.21,72564939.5,2603829.63,710062.03,2906127.31,22662,22190
96,2022,Castilla y León,Salamanca,Mujer,Extranjero,100,24641007.92,14468889.64,670510.21,8898.72,73703.66,185532.74,1589511.03,683095.38,397.75,433990.62,147000.94,17614915.94,805515.33,18420431.27,17034628.2,805108.9,17772961.84,15711350.0,11601700.0,3474400.0,24750.0,610500.0,1410099.65,1369888.42,2779988.07,37456.48,0.0,16949.96,60395.49,2604222.27,-65347.88,-323331.43,366723.53,2170,2065
97,2022,Castilla y León,Salamanca,Hombre,Nacional,100,2111995170.31,1749088154.82,62708114.84,1224982.64,25490662.78,43991836.79,165231924.53,15375798.64,27039224.47,4697544.29,84505240.73,2057151866.52,142272341.63,2199424208.15,1972104652.91,142061372.13,2110916816.68,719347325.83,582551600.0,75584300.0,659725.83,60551700.0,206516568.37,200534003.12,407050571.49,8624609.39,120919.82,2617834.64,2725762.58,393056155.76,17477746.68,12552020.32,6542923.28,113400,92828
98,2022,Castilla y León,Salamanca,Hombre,Extranjero,100,41170330.81,29210690.59,763706.25,3836.34,79911.59,133390.76,2530876.0,925498.92,37795.6,303287.04,1173929.15,33343243.83,1914894.51,35258138.34,31508907.0,1909423.7,33330290.98,20057925.0,14576900.0,4776200.0,28325.0,676500.0,2689150.28,2615998.46,5305148.74,66297.88,6982.56,20354.72,126823.4,4952197.46,-220251.41,-386485.09,298521.78,3129,2589
99,2022,Castilla y León,Salamanca,Mujer,Nacional,100,1517128590.16,1166674395.07,53407851.52,574521.84,20322929.18,42050089.68,69243054.92,7172454.37,5077839.57,4779557.04,92143466.61,1331429791.17,142520206.25,1473949997.42,1312350245.06,142418832.11,1453721077.89,580774675.0,469790200.0,67139200.0,540275.0,43305000.0,137876181.55,133997885.25,271874066.8,5823334.47,32618.34,2641879.42,1809962.66,261873580.05,25764345.22,19857781.94,8602640.75,79483,77280
100,2022,Cataluña,Lleida,Mujer,Extranjero,100,148906670.94,87343090.85,718840.57,8340.51,181253.71,216450.89,4999333.69,1153631.85,161956.18,987840.95,538830.71,95271124.11,1223796.32,96494920.43,92673277.38,1223735.71,93692651.58,84705050.0,61795850.0,20104300.0,149900.0,2655000.0,5617926.38,5909025.63,11526952.01,300950.52,993.5,58034.26,123067.67,11042936.09,-751342.47,-2167405.17,2394360.22,11556,11097
101,2022,Cataluña,Lleida,Hombre,Extranjero,100,346819603.46,242182912.3,1632687.8,49741.91,323167.08,413143.08,12083172.01,2869695.68,69040.09,2149463.19,10814140.79,260284922.91,12394714.37,272679637.28,247146690.69,12390325.16,259019315.8,167773100.0,114458100.0,48197400.0,119600.0,4998000.0,16927762.09,17710622.24,34638384.33,674073.24,11921.94,71743.86,301447.09,33543319.95,-1312310.65,-2497121.47,3493535.76,24186,20534
102,2022,Cataluña,Lleida,Hombre,Nacional,100,2605584446.76,2201929102.63,110306557.79,2263311.76,25568477.16,49186337.62,237596284.3,11884564.87,25433632.66,5603793.65,115427851.43,2592041282.15,216995518.9,2809036801.05,2525685930.03,216663643.68,2739079648.87,796265308.32,621879300.0,95640650.0,1197858.32,77547500.0,288460512.42,299293424.74,587753937.16,10839856.54,406614.51,2951891.02,761982.7,572727066.78,54900722.78,47413630.64,10588209.45,115172,101766
